path,group,width,height,mode,has_alpha,trimmed_bbox
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_028.png,08_latest_generated_auto_split,84,90,RGBA,True,"0,0,84,89"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_029.png,08_latest_generated_auto_split,500,50,RGBA,True,"0,0,500,50"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_001.png,08_latest_generated_auto_split,473,583,RGBA,True,"0,0,473,583"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_002.png,08_latest_generated_auto_split,470,584,RGBA,True,"0,0,470,584"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_003.png,08_latest_generated_auto_split,472,222,RGBA,True,"0,0,471,222"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_004.png,08_latest_generated_auto_split,471,140,RGBA,True,"0,0,471,140"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_005.png,08_latest_generated_auto_split,50,306,RGBA,True,"0,0,49,306"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_006.png,08_latest_generated_auto_split,49,305,RGBA,True,"0,1,49,305"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_007.png,08_latest_generated_auto_split,124,145,RGBA,True,"0,0,124,143"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_008.png,08_latest_generated_auto_split,127,145,RGBA,True,"0,0,127,143"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_009.png,08_latest_generated_auto_split,551,121,RGBA,True,"0,0,551,121"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_010.png,08_latest_generated_auto_split,576,119,RGBA,True,"0,0,576,119"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_011.png,08_latest_generated_auto_split,348,85,RGBA,True,"0,0,348,85"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_012.png,08_latest_generated_auto_split,353,82,RGBA,True,"0,0,353,82"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_013.png,08_latest_generated_auto_split,349,84,RGBA,True,"0,0,349,84"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_014.png,08_latest_generated_auto_split,347,82,RGBA,True,"0,0,347,82"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_015.png,08_latest_generated_auto_split,348,86,RGBA,True,"0,0,348,86"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_016.png,08_latest_generated_auto_split,350,86,RGBA,True,"0,0,350,86"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_017.png,08_latest_generated_auto_split,347,85,RGBA,True,"0,0,347,85"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_018.png,08_latest_generated_auto_split,354,84,RGBA,True,"0,0,354,84"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_019.png,08_latest_generated_auto_split,89,90,RGBA,True,"0,0,89,90"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_020.png,08_latest_generated_auto_split,89,90,RGBA,True,"0,0,89,90"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_021.png,08_latest_generated_auto_split,90,90,RGBA,True,"0,0,90,90"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_022.png,08_latest_generated_auto_split,90,90,RGBA,True,"0,0,90,90"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_023.png,08_latest_generated_auto_split,89,90,RGBA,True,"0,0,89,90"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_024.png,08_latest_generated_auto_split,139,54,RGBA,True,"0,0,139,54"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_025.png,08_latest_generated_auto_split,97,54,RGBA,True,"0,0,97,54"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_026.png,08_latest_generated_auto_split,50,47,RGBA,True,"0,0,50,47"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_027.png,08_latest_generated_auto_split,50,46,RGBA,True,"0,0,50,46"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_028.png,08_latest_generated_auto_split,90,43,RGBA,True,"0,0,90,43"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_029.png,08_latest_generated_auto_split,344,41,RGBA,True,"0,0,344,41"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_030.png,08_latest_generated_auto_split,50,50,RGBA,True,"0,0,50,50"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_031.png,08_latest_generated_auto_split,79,50,RGBA,True,"0,0,79,50"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_032.png,08_latest_generated_auto_split,43,46,RGBA,True,"0,2,43,46"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_033.png,08_latest_generated_auto_split,80,61,RGBA,True,"0,0,80,61"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_034.png,08_latest_generated_auto_split,54,49,RGBA,True,"0,2,54,49"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_035.png,08_latest_generated_auto_split,86,51,RGBA,True,"0,0,86,51"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_036.png,08_latest_generated_auto_split,338,39,RGBA,True,"0,0,338,39"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_037.png,08_latest_generated_auto_split,88,89,RGBA,True,"0,0,88,89"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_038.png,08_latest_generated_auto_split,89,89,RGBA,True,"0,0,89,89"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_039.png,08_latest_generated_auto_split,88,89,RGBA,True,"0,0,88,89"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_040.png,08_latest_generated_auto_split,89,88,RGBA,True,"0,0,89,88"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_041.png,08_latest_generated_auto_split,88,88,RGBA,True,"0,0,88,88"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_042.png,08_latest_generated_auto_split,105,41,RGBA,True,"0,0,105,41"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_043.png,08_latest_generated_auto_split,121,31,RGBA,True,"0,0,121,31"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_044.png,08_latest_generated_auto_split,94,43,RGBA,True,"0,0,94,43"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_045.png,08_latest_generated_auto_split,116,45,RGBA,True,"0,0,116,45"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_046.png,08_latest_generated_auto_split,66,46,RGBA,True,"0,0,66,46"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_047.png,08_latest_generated_auto_split,65,45,RGBA,True,"0,0,63,45"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_048.png,08_latest_generated_auto_split,66,45,RGBA,True,"0,0,66,45"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_049.png,08_latest_generated_auto_split,70,37,RGBA,True,"0,0,70,37"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_050.png,08_latest_generated_auto_split,197,44,RGBA,True,"0,0,197,44"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_051.png,08_latest_generated_auto_split,63,31,RGBA,True,"0,0,63,31"
08_latest_generated_auto_split/neon_sci_fi_options_ui_sprite_sheet/element_052.png,08_latest_generated_auto_split,93,32,RGBA,True,"0,0,93,32"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_001.png,08_latest_generated_auto_split,678,745,RGBA,True,"0,0,678,745"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_002.png,08_latest_generated_auto_split,352,511,RGBA,True,"0,2,352,511"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_003.png,08_latest_generated_auto_split,353,510,RGBA,True,"0,2,353,510"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_004.png,08_latest_generated_auto_split,50,351,RGBA,True,"0,1,50,350"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_005.png,08_latest_generated_auto_split,47,350,RGBA,True,"0,1,47,349"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_006.png,08_latest_generated_auto_split,416,106,RGBA,True,"0,0,416,106"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_007.png,08_latest_generated_auto_split,416,104,RGBA,True,"0,0,416,104"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_008.png,08_latest_generated_auto_split,81,80,RGBA,True,"0,0,81,80"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_009.png,08_latest_generated_auto_split,81,81,RGBA,True,"0,0,81,81"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_010.png,08_latest_generated_auto_split,80,80,RGBA,True,"0,0,80,80"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_011.png,08_latest_generated_auto_split,81,79,RGBA,True,"0,0,81,79"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_012.png,08_latest_generated_auto_split,331,96,RGBA,True,"0,0,331,96"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_013.png,08_latest_generated_auto_split,333,96,RGBA,True,"0,0,333,96"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_014.png,08_latest_generated_auto_split,81,81,RGBA,True,"0,0,81,81"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_015.png,08_latest_generated_auto_split,81,81,RGBA,True,"0,0,81,81"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_016.png,08_latest_generated_auto_split,80,81,RGBA,True,"0,0,80,81"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_017.png,08_latest_generated_auto_split,81,81,RGBA,True,"0,0,81,81"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_018.png,08_latest_generated_auto_split,326,58,RGBA,True,"2,0,326,58"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_019.png,08_latest_generated_auto_split,325,56,RGBA,True,"0,0,325,56"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_020.png,08_latest_generated_auto_split,529,35,RGBA,True,"1,0,529,35"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_021.png,08_latest_generated_auto_split,39,79,RGBA,True,"0,2,39,79"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_022.png,08_latest_generated_auto_split,126,75,RGBA,True,"0,1,125,75"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_023.png,08_latest_generated_auto_split,324,71,RGBA,True,"2,0,324,71"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_024.png,08_latest_generated_auto_split,323,69,RGBA,True,"1,0,323,69"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_025.png,08_latest_generated_auto_split,230,48,RGBA,True,"0,0,230,48"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_026.png,08_latest_generated_auto_split,115,46,RGBA,True,"0,0,115,46"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_027.png,08_latest_generated_auto_split,47,44,RGBA,True,"0,0,47,44"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_028.png,08_latest_generated_auto_split,46,44,RGBA,True,"0,0,46,44"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_029.png,08_latest_generated_auto_split,48,44,RGBA,True,"0,0,48,44"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_030.png,08_latest_generated_auto_split,441,74,RGBA,True,"0,0,441,73"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_031.png,08_latest_generated_auto_split,438,74,RGBA,True,"0,0,438,73"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_032.png,08_latest_generated_auto_split,75,75,RGBA,True,"0,0,75,74"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_033.png,08_latest_generated_auto_split,75,75,RGBA,True,"0,0,75,75"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_034.png,08_latest_generated_auto_split,75,75,RGBA,True,"0,0,75,75"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_035.png,08_latest_generated_auto_split,76,75,RGBA,True,"0,0,76,73"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_036.png,08_latest_generated_auto_split,75,75,RGBA,True,"0,0,75,73"
08_latest_generated_auto_split/neon_sci_fi_skills_ui_sprite_sheet/element_037.png,08_latest_generated_auto_split,76,75,RGBA,True,"0,0,75,73"
